date,adj_close,
11/18/2015,80.46,
11/17/2015,78.83,
11/16/2015,78.9,
11/13/2015,78.11,
11/12/2015,78.31,
11/11/2015,79.18,
11/10/2015,79.48,
11/09/2015,78.04,
11/06/2015,78.75,
11/05/2015,79.26,
11/04/2015,78.35,
11/03/2015,77.9,
11/02/2015,75.22,
10/30/2015,77.58,
10/29/2015,78.51,
10/28/2015,78.87,
10/27/2015,77.52,
10/26/2015,78.18,
10/23/2015,77.07,
10/22/2015,76.42,
10/21/2015,75.46,
10/20/2015,76.28,
10/19/2015,76.99,
10/16/2015,76,
10/15/2015,75.34,
10/14/2015,74.2,
10/13/2015,75,
10/12/2015,74.99,
10/09/2015,73.98,
10/08/2015,73.9,
10/07/2015,73.22,
10/06/2015,72.08,
10/05/2015,72.23,
10/02/2015,70.67,
10/01/2015,69.99,
09/30/2015,69.66,
09/29/2015,68.53,
09/28/2015,67.2,
09/25/2015,70.69,
09/24/2015,70.24,
09/23/2015,70.95,
09/22/2015,70.25,
09/21/2015,70.78,
09/18/2015,69.79,
09/17/2015,70.96,
09/16/2015,70.99,
09/15/2015,70.51,
09/14/2015,70.01,
09/11/2015,70.76,
09/10/2015,70.23,
09/09/2015,69.6,
09/08/2015,70.53,
09/04/2015,69.16,
09/03/2015,70.4,
09/02/2015,69.62,
09/01/2015,68.96,
08/31/2015,71.3,
08/28/2015,72.46,
08/27/2015,72.4,
08/26/2015,70.69,
08/25/2015,66.97,
08/24/2015,68.36,
08/21/2015,71.19,
08/20/2015,73.95,
08/19/2015,74.4,
08/18/2015,74.47,
08/17/2015,74.41,
08/14/2015,74.22,
08/13/2015,73.93,
08/12/2015,73.54,
08/11/2015,73.36,
08/10/2015,74.38,
08/07/2015,74.21,
08/06/2015,73.58,
08/05/2015,74.98,
08/04/2015,75.27,
08/03/2015,75.77,
07/31/2015,75.34,
07/30/2015,76.38,
07/29/2015,76.01,
07/28/2015,74.74,
07/27/2015,73.86,
07/24/2015,74.8,
07/23/2015,71.75,
07/22/2015,71.97,
07/21/2015,72.02,
07/20/2015,72.7,
07/17/2015,70.88,
07/16/2015,70.57,
07/15/2015,70.02,
07/14/2015,70.1,
07/13/2015,69.52,
07/10/2015,68.42,
07/09/2015,67.05,
07/08/2015,66.73,
07/07/2015,67.77,
07/06/2015,68.12,
07/02/2015,68.24,
07/01/2015,67.85,
06/30/2015,67.15,
06/29/2015,66.72,
06/26/2015,68.75,
06/25/2015,68.62,
06/24/2015,68.86,
06/23/2015,69.42,
06/22/2015,69.09,
06/19/2015,68.69,
06/18/2015,69.5,
06/17/2015,68.75,
06/16/2015,69.01,
06/15/2015,68.57,
06/12/2015,69.33,
06/11/2015,69.64,
06/10/2015,69.63,
06/09/2015,67.95,
06/08/2015,67.68,
06/05/2015,68.37,
06/04/2015,68.21,
06/03/2015,68.95,
06/02/2015,69.04,
06/01/2015,69.11,
05/29/2015,68.68,
05/28/2015,69.56,
05/27/2015,69.49,
05/26/2015,68.54,
05/22/2015,69.62,
05/21/2015,69.37,
05/20/2015,69.78,
05/19/2015,70.16,
05/18/2015,70,
05/15/2015,69.57,
05/14/2015,70,
05/13/2015,68.65,
05/12/2015,68.69,
05/11/2015,69.02,
05/08/2015,69.47,
05/07/2015,66.58,
05/06/2015,65.67,
05/05/2015,65.96,
05/04/2015,65.58,
05/01/2015,65.77,
04/30/2015,66.05,
04/29/2015,67.34,
04/28/2015,66.77,
04/27/2015,67.1,
04/24/2015,67.48,
04/23/2015,67.72,
04/22/2015,68.01,
04/21/2015,65.35,
04/20/2015,64.72,
04/17/2015,64.52,
04/16/2015,65.65,
04/15/2015,65.68,
04/14/2015,65.53,
04/13/2015,65.61,
04/10/2015,66.34,
04/09/2015,66.44,
04/08/2015,66.5,
04/07/2015,65.8,
04/06/2015,65.2,
04/02/2015,65.29,
04/01/2015,65.18,
03/31/2015,65.41,
03/30/2015,65.66,
03/27/2015,65.54,
03/26/2015,65.59,
03/25/2015,65.73,
03/24/2015,67.1,
03/23/2015,67.08,
03/20/2015,67.41,
03/19/2015,66.81,
03/18/2015,66.92,
03/17/2015,66.12,
03/16/2015,67.25,
03/13/2015,66.26,
03/12/2015,67.39,
03/11/2015,66.19,
03/10/2015,66.3,
03/09/2015,67.86,
03/06/2015,67.33,
03/05/2015,68.53,
03/04/2015,68.44,
03/03/2015,68.83,
03/02/2015,69.57,
02/27/2015,67.83,
02/26/2015,68.44,
02/25/2015,68.25,
02/24/2015,68.12,
02/23/2015,68.25,
02/20/2015,68.25,
02/19/2015,67.28,
02/18/2015,67.28,
02/17/2015,67.72,
02/13/2015,67.41,
02/12/2015,67.73,
02/11/2015,66.5,
02/10/2015,66.14,
02/09/2015,66.36,
02/06/2015,66.86,
02/05/2015,67.95,
02/04/2015,66.22,
02/03/2015,64.95,
02/02/2015,63.84,
01/30/2015,63.73,
01/29/2015,62,
01/28/2015,61.59,
01/27/2015,62.75,
01/26/2015,64.13,
01/23/2015,64.57,
01/22/2015,64.4,
01/21/2015,64.32,
01/20/2015,64.21,
01/16/2015,63.74,
01/15/2015,63.28,
01/14/2015,63.89,
01/13/2015,65.19,
01/12/2015,65,
01/09/2015,65.13,
01/08/2015,66.11,
01/07/2015,65.24,
01/06/2015,64.38,
01/05/2015,64.79,
01/02/2015,66.25,
12/31/2014,65.55,
12/30/2014,66.14,
12/29/2014,66.36,
12/26/2014,66.66,
12/24/2014,66.91,
12/23/2014,66.31,
12/22/2014,66.05,
12/19/2014,65.42,
12/18/2014,66.04,
12/17/2014,64.77,
12/16/2014,63.35,
12/15/2014,64.17,
12/12/2014,64.19,
12/11/2014,65.78,
12/10/2014,65.43,
12/09/2014,66.03,
12/08/2014,65.78,
12/05/2014,65.84,
12/04/2014,65.28,
12/03/2014,65.4,
12/02/2014,65,
12/01/2014,64.54,
11/28/2014,64.55,
11/26/2014,64.31,
11/25/2014,64.31,
11/24/2014,63.66,
11/21/2014,63.55,
11/20/2014,62.92,
11/19/2014,62.47,
11/18/2014,62.43,
11/17/2014,62.45,
11/14/2014,62.21,
11/13/2014,62.73,
11/12/2014,62.99,
11/11/2014,62.43,
11/10/2014,62.55,
11/07/2014,63.11,
11/06/2014,62.52,
11/05/2014,62.38,
11/04/2014,60.74,
11/03/2014,60.38,
10/31/2014,60.36,
10/30/2014,59.16,
10/29/2014,53.66,
10/28/2014,54.18,
10/27/2014,53.35,
10/24/2014,53.37,
10/23/2014,53.57,
10/22/2014,52.73,
10/21/2014,53.33,
10/20/2014,51.96,
10/17/2014,51.5,
10/16/2014,50.75,
10/15/2014,50.06,
10/14/2014,50.68,
10/13/2014,51.07,
10/10/2014,51.24,
10/09/2014,51.93,
10/08/2014,53.09,
10/07/2014,52.01,
10/06/2014,52.95,
10/03/2014,53,
10/02/2014,52.43,
10/01/2014,52.5,
09/30/2014,53.34,
09/29/2014,52.73,
09/26/2014,52.98,
09/25/2014,52.68,
09/24/2014,53.6,
09/23/2014,53.12,
09/22/2014,53.47,
09/19/2014,54.06,
09/18/2014,54.11,
09/17/2014,53.88,
09/16/2014,54.33,
09/15/2014,53.66,
09/12/2014,53.51,
09/11/2014,53.74,
09/10/2014,54.22,
09/09/2014,53.57,
09/08/2014,53.94,
09/05/2014,53.55,
09/04/2014,53.56,
09/03/2014,53.73,
09/02/2014,53.68,
08/29/2014,53.13,
08/28/2014,53.65,
08/27/2014,54.28,
08/26/2014,54.18,
08/25/2014,54.01,
08/22/2014,54.02,
08/21/2014,53.94,
08/20/2014,54.05,
08/19/2014,53.75,
08/18/2014,53.58,
08/15/2014,52.55,
08/14/2014,53.13,
08/13/2014,52.86,
08/12/2014,52.58,
08/11/2014,52.65,
08/08/2014,52.62,
08/07/2014,52.26,
08/06/2014,52.67,
08/05/2014,52.63,
08/04/2014,53.04,
08/01/2014,52.95,
07/31/2014,52.75,
07/30/2014,53.52,
07/29/2014,53.38,
07/28/2014,53.55,
07/25/2014,53.69,
07/24/2014,55.69,
07/23/2014,55.3,
07/22/2014,55.31,
07/21/2014,54.8,
07/18/2014,55.05,
07/17/2014,54.47,
07/16/2014,55.67,
07/15/2014,55.45,
07/14/2014,55.26,
07/11/2014,54.25,
07/10/2014,53.88,
07/09/2014,54.04,
07/08/2014,53.81,
07/07/2014,54.19,
07/03/2014,54.13,
07/02/2014,53.71,
07/01/2014,53.56,
06/30/2014,52.68,
06/27/2014,52.32,
06/26/2014,52.24,
06/25/2014,52.27,
06/24/2014,51.95,
06/23/2014,52.37,
06/20/2014,52.37,
06/19/2014,52.58,
06/18/2014,52.81,
06/17/2014,52.7,
06/16/2014,52.56,
06/13/2014,52.82,
06/12/2014,52.94,
06/11/2014,53.17,
06/10/2014,53.56,
06/09/2014,53.15,
06/06/2014,53.25,
06/05/2014,53.05,
06/04/2014,52.86,
06/03/2014,52.83,
06/02/2014,53.38,
05/30/2014,53.71,
05/29/2014,53.67,
05/28/2014,53.45,
05/27/2014,53.62,
05/23/2014,53.02,
05/22/2014,52.34,
05/21/2014,52.52,
05/20/2014,51.98,
05/19/2014,52.59,
05/16/2014,52.45,
05/15/2014,51.86,
05/14/2014,52.47,
05/13/2014,53.02,
05/12/2014,52.92,
05/09/2014,52.7,
05/08/2014,52.73,
05/07/2014,52.17,
05/06/2014,51.34,
05/05/2014,51.78,
05/02/2014,51.1,
05/01/2014,51.52,
04/30/2014,50.65,
04/29/2014,50.67,
04/28/2014,50.35,
04/25/2014,49.73,
04/24/2014,52.35,
04/23/2014,52.2,
04/22/2014,52.49,
04/21/2014,52.28,
04/17/2014,51.99,
04/16/2014,52.34,
04/15/2014,51.01,
04/14/2014,50.25,
04/11/2014,49.16,
04/10/2014,50.39,
04/09/2014,51.88,
04/08/2014,50.65,
04/07/2014,50.85,
04/04/2014,51.92,
04/03/2014,53.75,
04/02/2014,53.66,
04/01/2014,53.67,
03/31/2014,53.97,
03/28/2014,53.02,
03/27/2014,53.94,
03/26/2014,53.92,
03/25/2014,54.6,
03/24/2014,55.19,
03/21/2014,55.84,
03/20/2014,55.45,
03/19/2014,55.95,
03/18/2014,56.6,
03/17/2014,55.95,
03/14/2014,55.19,
03/13/2014,55.2,
03/12/2014,56.52,
03/11/2014,56.8,
03/10/2014,56.38,
03/07/2014,56.39,
03/06/2014,55.97,
03/05/2014,55.7,
03/04/2014,56.38,
03/03/2014,55.36,
02/28/2014,56.48,
02/27/2014,56.57,
02/26/2014,56.53,
02/25/2014,56.78,
02/24/2014,56.55,
02/21/2014,55.84,
02/20/2014,55.87,
02/19/2014,55.97,
02/18/2014,56.52,
02/14/2014,56.5,
02/13/2014,56.01,
02/12/2014,56.04,
02/11/2014,55.58,
02/10/2014,55.14,
02/07/2014,55.45,
02/06/2014,54.75,
02/05/2014,53.9,
02/04/2014,53.63,
02/03/2014,53.37,
01/31/2014,53.86,
01/30/2014,55.22,
01/29/2014,54.28,
01/28/2014,55.24,
01/27/2014,54.05,
01/24/2014,55.31,
01/23/2014,57.06,
01/22/2014,58.25,
01/21/2014,57.98,
01/17/2014,58.05,
01/16/2014,55.44,
01/15/2014,55.94,
01/14/2014,55.66,
01/13/2014,54.73,
01/10/2014,55.28,
01/09/2014,55.48,
01/08/2014,55.55,
01/07/2014,55.38,
01/06/2014,54.96,
01/03/2014,55.29,
01/02/2014,55.25,
12/31/2013,55.67,
12/30/2013,55.23,
12/27/2013,54.92,
12/26/2013,55.05,
12/24/2013,54.68,
12/23/2013,54.51,
12/20/2013,53.99,
12/19/2013,54.02,
12/18/2013,53.84,
12/17/2013,53.31,
12/16/2013,51.94,
12/13/2013,51.84,
12/12/2013,50.86,
12/11/2013,51.41,
12/10/2013,49.86,
12/09/2013,50.4,
12/06/2013,50.47,
12/05/2013,50.43,
12/04/2013,50.69,
12/03/2013,50.44,
12/02/2013,51.28,
11/29/2013,50.87,
11/27/2013,51,
11/26/2013,50.88,
11/25/2013,50.48,
11/22/2013,50.53,
11/21/2013,50.4,
11/20/2013,49.53,
11/19/2013,49.35,
11/18/2013,49.98,
11/15/2013,50.5,
11/14/2013,50.04,
11/13/2013,49.95,
11/12/2013,49.57,
11/11/2013,49.82,
11/08/2013,49.57,
11/07/2013,49.02,
11/06/2013,49.76,
11/05/2013,49.34,
11/04/2013,49.1,
11/01/2013,49.79,
10/31/2013,49.17,
10/30/2013,50.95,
10/29/2013,51.06,
10/28/2013,50.77,
10/25/2013,50.77,
10/24/2013,50.73,
10/23/2013,49.72,
10/22/2013,49.99,
10/21/2013,50.01,
10/18/2013,50.11,
10/17/2013,49.57,
10/16/2013,48.91,
10/15/2013,47.84,
10/14/2013,48.36,
10/11/2013,48.05,
10/10/2013,47.26,
10/09/2013,45.96,
10/08/2013,45.63,
10/07/2013,46.58,
10/04/2013,47.62,
10/03/2013,47.16,
10/02/2013,47.95,
10/01/2013,48.3,
09/30/2013,47.77,
09/27/2013,48.26,
09/26/2013,48.39,
09/25/2013,47.89,
09/24/2013,48.34,
09/23/2013,49.06,
09/20/2013,49.71,
09/19/2013,48.68,
09/18/2013,48.41,
09/17/2013,47.9,
09/16/2013,47.34,
09/13/2013,47.25,
09/12/2013,46.27,
09/11/2013,46.58,
09/10/2013,46.15,
09/09/2013,44.64,
09/06/2013,44.17,
09/05/2013,44.05,
09/04/2013,44.05,
09/03/2013,44.26,
08/30/2013,43.6,
08/29/2013,43.84,
08/28/2013,43.8,
08/27/2013,43.54,
08/26/2013,43.75,
08/23/2013,44.77,
08/22/2013,44.73,
08/21/2013,44.6,
08/20/2013,43.3,
08/19/2013,43.74,
08/16/2013,43.28,
08/15/2013,43.48,
08/14/2013,44.59,
08/13/2013,44.81,
08/12/2013,44.94,
08/09/2013,44.95,
08/08/2013,45.2,
08/07/2013,45.35,
08/06/2013,45.72,
08/05/2013,46.13,
08/02/2013,46,
08/01/2013,44.79,
07/31/2013,44.25,
07/30/2013,47.86,
07/29/2013,47.99,
07/26/2013,48.3,
07/25/2013,48.65,
07/24/2013,46.69,
07/23/2013,47.15,
07/22/2013,47.8,
07/19/2013,47.48,
07/18/2013,47.75,
07/17/2013,47.41,
07/16/2013,47.34,
07/15/2013,47.56,
07/12/2013,47.68,
07/11/2013,47.49,
07/10/2013,46.67,
07/09/2013,46.8,
07/08/2013,47.02,
07/05/2013,47.7,
07/03/2013,46.76,
07/02/2013,46.31,
07/01/2013,46.3,
06/28/2013,45.69,
06/27/2013,46.06,
06/26/2013,45.66,
06/25/2013,45.12,
06/24/2013,44.57,
06/21/2013,44.88,
06/20/2013,44.62,
06/19/2013,45.66,
06/18/2013,46,
06/17/2013,45.59,
06/14/2013,45.23,
06/13/2013,45.56,
06/12/2013,44.79,
06/11/2013,44.91,
06/10/2013,45.58,
06/07/2013,44.98,
06/06/2013,44.84,
06/05/2013,44.3,
06/04/2013,45.05,
06/03/2013,45.05,
05/31/2013,44.53,
05/30/2013,45.26,
05/29/2013,44.53,
05/28/2013,45.01,
05/24/2013,45.11,
05/23/2013,44.52,
05/22/2013,45.03,
05/21/2013,45.39,
05/20/2013,45.4,
05/17/2013,46.14,
05/16/2013,44.95,
05/15/2013,45.44,
05/14/2013,45.08,
05/13/2013,44.73,
05/10/2013,44.69,
05/09/2013,44.65,
05/08/2013,44.81,
05/07/2013,44.95,
05/06/2013,44.72,
05/03/2013,44.88,
05/02/2013,43.85,
05/01/2013,41.51,
04/30/2013,42.12,
04/29/2013,41.98,
04/26/2013,41.81,
04/25/2013,42.19,
04/24/2013,41.77,
04/23/2013,41.41,
04/22/2013,40.88,
04/19/2013,40.99,
04/18/2013,40.35,
04/17/2013,40.56,
04/16/2013,41.18,
04/15/2013,40.32,
04/12/2013,41.44,
04/11/2013,41.91,
04/10/2013,41.75,
04/09/2013,41.19,
04/08/2013,41.57,
04/05/2013,41.29,
04/04/2013,41.62,
04/03/2013,41.19,
04/02/2013,41.99,
04/01/2013,41.84,
03/28/2013,42.46,
03/27/2013,42.16,
03/26/2013,41.87,
03/25/2013,41,
03/22/2013,40.02,
03/21/2013,39.45,
03/20/2013,39.83,
03/19/2013,39,
03/18/2013,39.52,
03/15/2013,39.64,
03/14/2013,40.16,
03/13/2013,39.84,
03/12/2013,39.95,
03/11/2013,40.3,
03/08/2013,40.17,
03/07/2013,40.13,
03/06/2013,40.27,
03/05/2013,40.07,
03/04/2013,39.88,
03/01/2013,39.52,
02/28/2013,39.66,
02/27/2013,39.97,
02/26/2013,39.46,
02/25/2013,38.97,
02/22/2013,39.86,
02/21/2013,39.36,
02/20/2013,38.85,
02/19/2013,39.4,
02/15/2013,39.5,
02/14/2013,38.99,
02/13/2013,38.69,
02/12/2013,39.2,
02/11/2013,39.08,
02/08/2013,39.45,
02/07/2013,39.27,
02/06/2013,40.2,
02/05/2013,39.88,
02/04/2013,39.16,
02/01/2013,39.64,
01/31/2013,39.48,
01/30/2013,38.75,
01/29/2013,39.16,
01/28/2013,39.09,
01/25/2013,39.96,
01/24/2013,39.89,
01/23/2013,39.76,
01/22/2013,39.76,
01/18/2013,39.57,
01/17/2013,39.97,
01/16/2013,40.05,
01/15/2013,40.11,
01/14/2013,40.16,
01/11/2013,40.29,
01/10/2013,40.13,
01/09/2013,40.45,
01/08/2013,39.84,
01/07/2013,39.47,
01/04/2013,39.19,
01/03/2013,38.88,
01/02/2013,38.84,
12/31/2012,37.9,
12/28/2012,37.16,
12/27/2012,37.35,
12/26/2012,37.44,
12/24/2012,37.8,
12/21/2012,37.69,
12/20/2012,38.12,
12/19/2012,37.29,
12/18/2012,37.68,
12/17/2012,37.28,
12/14/2012,36.7,
12/13/2012,36.8,
12/12/2012,36.97,
12/11/2012,37.23,
12/10/2012,37.16,
12/07/2012,37.14,
12/06/2012,37.12,
12/05/2012,37.02,
12/04/2012,36.9,
12/03/2012,37.16,
11/30/2012,37.43,
11/29/2012,37.05,
11/28/2012,36.82,
11/27/2012,36.7,
11/26/2012,36.81,
11/23/2012,37.03,
11/21/2012,36.66,
11/20/2012,36.59,
11/19/2012,36.41,
11/16/2012,35.68,
11/15/2012,35,
11/14/2012,34.99,
11/13/2012,35.61,
11/12/2012,35.81,
11/09/2012,35.73,
11/08/2012,35.52,
11/07/2012,35.64,
11/06/2012,35.97,
11/05/2012,35.38,
11/02/2012,35.85,
11/01/2012,35.97,
10/31/2012,34.69,
10/26/2012,34.58,
10/25/2012,34.39,
10/24/2012,34.12,
10/23/2012,34.16,
10/22/2012,34.75,
10/19/2012,34.99,
10/18/2012,35.47,
10/17/2012,35.64,
10/16/2012,35.29,
10/15/2012,34.97,
10/12/2012,34.78,
10/11/2012,34.76,
10/10/2012,34.35,
10/09/2012,34.19,
10/08/2012,34.68,
10/05/2012,35.06,
10/04/2012,34.92,
10/03/2012,34.63,
10/02/2012,34,
10/01/2012,34.18,
09/28/2012,33.57,
09/27/2012,33.48,
09/26/2012,33.13,
09/25/2012,33.64,
09/24/2012,33.44,
09/21/2012,33.75,
09/20/2012,33.65,
09/19/2012,33.7,
09/18/2012,33.41,
09/17/2012,33.47,
09/14/2012,33.56,
09/13/2012,33.74,
09/12/2012,33.37,
09/11/2012,32.87,
09/10/2012,32.17,
09/07/2012,32.43,
09/06/2012,32.38,
09/05/2012,31.9,
09/04/2012,32.13,
08/31/2012,32.06,
08/30/2012,31.68,
08/29/2012,32.01,
08/28/2012,31.85,
08/27/2012,31.91,
08/24/2012,31.66,
08/23/2012,31.79,
08/22/2012,32.02,
08/21/2012,31.88,
08/20/2012,32.04,
08/17/2012,32.17,
08/16/2012,32.42,
08/15/2012,32.27,
08/14/2012,32.47,
08/13/2012,32.08,
08/10/2012,32.27,
08/09/2012,32.13,
08/08/2012,32.79,
08/07/2012,32.6,
08/06/2012,32.76,
08/03/2012,32.74,
08/02/2012,32.32,
08/01/2012,31.86,
07/31/2012,32.27,
07/30/2012,32.71,
07/27/2012,32.28,
07/26/2012,31.69,
07/25/2012,30.55,
07/24/2012,30.66,
07/23/2012,31.12,
07/20/2012,31.44,
07/19/2012,31.35,
07/18/2012,31.95,
07/17/2012,32.06,
07/16/2012,31.79,
07/13/2012,31.02,
07/12/2012,30.66,
07/11/2012,30.18,
07/10/2012,30.57,
07/09/2012,30.91,
07/06/2012,31.32,
07/05/2012,31.75,
07/03/2012,31.59,
07/02/2012,31.66,
06/29/2012,30.91,
06/28/2012,30.38,
06/27/2012,30.86,
06/26/2012,30.79,
06/25/2012,30.32,
06/22/2012,31.24,
06/21/2012,29.87,
06/20/2012,30.65,
06/19/2012,30.34,
06/18/2012,30.02,
06/15/2012,29.6,
06/14/2012,29.12,
06/13/2012,28.73,
06/12/2012,29.29,
06/11/2012,29.09,
06/08/2012,29.14,
06/07/2012,29.2,
06/06/2012,29.09,
06/05/2012,28.45,
06/04/2012,28.54,
06/01/2012,28.06,
05/31/2012,28.8,
05/30/2012,29.37,
05/29/2012,30.07,
05/25/2012,29.84,
05/24/2012,29.94,
05/23/2012,29.79,
05/22/2012,29.6,
05/21/2012,29.05,
05/18/2012,28.16,
05/17/2012,28.75,
05/16/2012,29.38,
05/15/2012,29.15,
05/14/2012,29.18,
05/11/2012,29.48,
05/10/2012,29.54,
05/09/2012,29.36,
05/08/2012,29.54,
05/07/2012,29.63,
05/04/2012,29.45,
05/03/2012,29.1,
05/02/2012,30.55,
05/01/2012,30.77,
04/30/2012,30.75,
04/27/2012,30.88,
04/26/2012,30.8,
04/25/2012,30.45,
04/24/2012,29.73,
04/23/2012,29.52,
04/20/2012,30.25,
04/19/2012,30.3,
04/18/2012,30.45,
04/17/2012,30.52,
04/16/2012,30.21,
04/13/2012,30.79,
04/12/2012,30.25,
04/11/2012,29.34,
04/10/2012,29.18,
04/09/2012,29.88,
04/05/2012,30.25,
04/04/2012,29.75,
04/03/2012,30.09,
04/02/2012,29.75,
03/30/2012,29.5,
03/29/2012,29.75,
03/28/2012,29.84,
03/27/2012,29.95,
03/26/2012,30.02,
03/23/2012,29.7,
03/22/2012,29.32,
03/21/2012,29.19,
03/20/2012,29.13,
03/19/2012,29.71,
03/16/2012,29.17,
03/15/2012,29.25,
03/14/2012,29.19,
03/13/2012,29.32,
03/12/2012,29.13,
03/09/2012,29.29,
03/08/2012,29.49,
03/07/2012,28.91,
03/06/2012,28.71,
03/05/2012,29.06,
03/02/2012,29.04,
03/01/2012,29.3,
02/29/2012,29.09,
02/28/2012,29.74,
02/27/2012,29.21,
02/24/2012,29.39,
02/23/2012,29.12,
02/22/2012,29.09,
02/21/2012,28.55,
02/17/2012,28.75,
02/16/2012,28.45,
02/15/2012,28.77,
02/14/2012,28.81,
02/13/2012,28.18,
02/10/2012,28.48,
02/09/2012,28.11,
02/08/2012,27.09,
02/07/2012,26.75,
02/06/2012,26.84,
02/03/2012,26.76,
02/02/2012,26.52,
02/01/2012,25.63,
01/31/2012,25.16,
01/30/2012,24.97,
01/27/2012,25.26,
01/26/2012,25.21,
01/25/2012,25.14,
01/24/2012,25.25,
01/23/2012,24.9,
01/20/2012,25.14,
01/19/2012,25.59,
01/18/2012,25.95,
01/17/2012,25.63,
01/13/2012,25.18,
01/12/2012,25.34,
01/11/2012,24.78,
01/10/2012,24.95,
01/09/2012,24.98,
01/06/2012,25.18,
01/05/2012,25.48,
01/04/2012,25.29,
01/03/2012,25.75,
12/30/2011,25.38,
12/29/2011,25.79,
12/28/2011,25.18,
12/27/2011,25.48,
12/23/2011,25.62,
12/22/2011,25.14,
12/21/2011,25.18,
12/20/2011,25.34,
12/19/2011,24.64,
12/16/2011,24.36,
12/15/2011,23.95,
12/14/2011,24.09,
12/13/2011,23.98,
12/12/2011,24.23,
12/09/2011,24.3,
12/08/2011,23.95,
12/07/2011,24.27,
12/06/2011,23.84,
12/05/2011,24.02,
12/02/2011,24.3,
12/01/2011,24.44,
11/30/2011,24.24,
11/29/2011,23.23,
11/28/2011,23.37,
11/25/2011,22.25,
11/23/2011,22.32,
11/22/2011,22.71,
11/21/2011,22.8,
11/18/2011,22.7,
11/17/2011,22.85,
11/16/2011,23.35,
11/15/2011,23.91,
11/14/2011,23.45,
11/11/2011,23.79,
11/10/2011,23.26,
11/09/2011,23.28,
11/08/2011,23.64,
11/07/2011,23.24,
11/04/2011,23.16,
11/03/2011,23.3,
11/02/2011,22.88,
11/01/2011,22.51,
10/31/2011,23.32,
10/28/2011,23.77,
10/27/2011,23.6,
10/26/2011,23,
10/25/2011,22.67,
10/24/2011,23.55,
10/21/2011,23.36,
10/20/2011,22.84,
10/19/2011,22.52,
10/18/2011,23.48,
10/17/2011,22.8,
10/14/2011,23.48,
10/13/2011,23.15,
10/12/2011,22.79,
10/11/2011,22.63,
10/10/2011,22.31,
10/07/2011,21.56,
10/06/2011,21.78,
10/05/2011,21.25,
10/04/2011,21.2,
10/03/2011,21.07,
09/30/2011,21.43,
09/29/2011,21.92,
09/28/2011,21.91,
09/27/2011,22.37,
09/26/2011,22.57,
09/23/2011,22.52,
09/22/2011,22.07,
09/21/2011,22.86,
09/20/2011,23.21,
09/19/2011,22.51,
09/16/2011,22.71,
09/15/2011,22.62,
09/14/2011,22.39,
09/13/2011,21.94,
09/12/2011,21.86,
09/09/2011,21.59,
09/08/2011,21.86,
09/07/2011,22.12,
09/06/2011,21.46,
09/02/2011,21.39,
09/01/2011,21.93,
08/31/2011,21.97,
08/30/2011,21.98,
08/29/2011,21.64,
08/26/2011,21.46,
08/25/2011,21.03,
08/24/2011,21.59,
08/23/2011,20.94,
08/22/2011,19.95,
08/19/2011,19.9,
08/18/2011,20.07,
08/17/2011,21,
08/16/2011,21.46,
08/15/2011,21.47,
08/12/2011,20.96,
08/11/2011,21.13,
08/10/2011,19.82,
08/09/2011,20.69,
08/08/2011,19.81,
08/05/2011,20.85,
08/04/2011,21.25,
08/03/2011,21.87,
08/02/2011,20.89,
08/01/2011,21.42,
07/29/2011,21.39,
07/28/2011,21.73,
07/27/2011,21.94,
07/26/2011,22.3,
07/25/2011,22.27,
07/22/2011,22.38,
07/21/2011,22.01,
07/20/2011,22.16,
07/19/2011,22.3,
07/18/2011,22.02,
07/15/2011,22.19,
07/14/2011,21.98,
07/13/2011,22.18,
07/12/2011,21.93,
07/11/2011,21.98,
07/08/2011,22.43,
07/07/2011,22.54,
07/06/2011,22.05,
07/05/2011,22.08,
07/01/2011,21.99,
06/30/2011,21.07,
06/29/2011,21.64,
06/28/2011,18.82,
06/27/2011,18.47,
06/24/2011,18.34,
06/23/2011,18.83,
06/22/2011,18.66,
06/21/2011,18.75,
06/20/2011,18.51,
06/17/2011,18.61,
06/16/2011,18.72,
06/15/2011,18.71,
06/14/2011,18.98,
06/13/2011,18.71,
06/10/2011,18.67,
06/09/2011,19.11,
06/08/2011,19.18,
06/07/2011,19.95,
06/06/2011,19.55,
06/03/2011,19.78,
06/02/2011,20.18,
06/01/2011,19.8,
05/31/2011,20.27,
05/27/2011,19.95,
05/26/2011,19.82,
05/25/2011,19.69,
05/24/2011,19.4,
05/23/2011,19.23,
05/20/2011,19.56,
05/19/2011,19.91,
05/18/2011,20,
05/17/2011,20.15,
05/16/2011,19.98,
05/13/2011,19.98,
05/12/2011,19.98,
05/11/2011,19.84,
05/10/2011,20.09,
05/09/2011,19.96,
05/06/2011,19.85,
05/05/2011,19.68,
05/04/2011,19.94,
05/03/2011,20,
05/02/2011,19.79,
04/29/2011,19.53,
04/28/2011,19.41,
04/27/2011,19.72,
04/26/2011,19.69,
04/25/2011,19.44,
04/21/2011,19.44,
04/20/2011,19.34,
04/19/2011,18.98,
04/18/2011,18.92,
04/15/2011,19.12,
04/14/2011,19.08,
04/13/2011,19.38,
04/12/2011,19.26,
04/11/2011,19.43,
04/08/2011,19.18,
04/07/2011,19.1,
04/06/2011,19,
04/05/2011,18.91,
04/04/2011,18.81,
04/01/2011,18.55,
03/31/2011,18.41,
03/30/2011,18.56,
